iteration,chain,metapop_size_dispersion,prob_detect,prob_transmission,R0_other,detect_dispersion,init_infs,chg_pnt
34,1,0.7345194349268153,0.2839638532630172,0.2677074770254522,0.03518896332750987,0.0009481845373737352,3.5367413389293043,180.87326645545338
35,1,3.026013473088141,0.16190538118134992,0.3672714039022079,0.031666743472338096,0.0004057248479989064,9.92523082686741,150.97824142842234
36,1,1.1287947813891295,0.11315439000771724,0.45045960960743653,0.0318642388659118,0.000644723580160484,6.258995017804409,136.7390769651144
37,1,0.6522595500095951,0.35385517805343697,0.23584518676825225,0.03884059638067826,0.0008022367171355902,5.9374799557451965,152.66674032858154
38,1,1.6268741475487318,0.1657276504443015,0.31360824194674075,0.04547689313767913,0.0005522185656355031,12.217826815550119,156.85408458497008
39,1,0.6358039217260828,0.1549326715046847,0.35876682609818683,0.07449651716322776,0.0011756855054531146,13.185017594126649,161.55511483643835
40,1,0.04857419648082506,0.35502724766799365,0.1867156787307561,0.03808427976583557,0.00046976212130334923,7.285959451567702,191.02800967573623
41,1,2.099367386744637,0.19622685616986485,0.3052118208036092,0.04210310025738716,0.0026825187947277875,19.194253405339403,171.37387949473214
42,1,1.180803885431326,0.14057993339302963,0.40427228581770647,0.023464152524142166,0.000550818973051217,10.178527454750862,176.97995551653517
43,1,0.6360403873054052,0.28445905056500936,0.25836933911454596,0.027861862868684015,0.0008014664219708469,15.864385909032489,140.5260541884792
44,1,0.13009538491282402,0.19918812018831564,0.24776792992872804,0.03714198785850935,0.0007773294910655873,8.297106810297311,171.70137061933468
45,1,0.44527047116803137,0.23409691143279238,0.2530419289508031,0.05212294755646735,0.0009092170774407277,11.543609873024565,164.67549744760402
46,1,0.8901610019505288,0.4667017053333793,0.22120575116148458,0.03912683016128085,0.0009411572386833993,6.791472489480175,182.323489249982
47,1,0.10922948924615948,0.5684070565499898,0.16237336214341908,0.042761251263367134,0.0009408735478295728,9.215736448321882,156.94788653091106
48,1,1.4779803981293513,0.1365657215011406,0.37199258202928737,0.06132625943996085,0.0010575865831529481,6.537870268640002,179.80748509036079
49,1,0.030109825140731655,0.3993643405338865,0.1721715644307899,0.06603044698691585,0.0004632655306167796,6.445290021765381,170.11982996241713
50,1,4.774339609845366,0.1507565513358949,0.3637916844625581,0.01903315615183755,0.004834753039640568,12.574945333309238,140.8344515338072
51,1,2.6181876481599495,0.150115800360814,0.40371617646855695,0.025188309343886946,0.0017837884433546077,6.887983545035335,175.63379159256834
52,1,0.5123384488525681,0.1962105400977236,0.3438647428866657,0.03668431792033731,0.0006993170966044566,4.91250598224649,155.36300279582514
53,1,2.805849842455482,0.13874223066227404,0.40130521009093306,0.051935563644602896,0.0021223607146581788,11.994497133597948,182.599673998579
54,1,1.8297570476978544,0.1900703431347637,0.297452071918278,0.03872544839901567,0.001367983125662359,19.818471788602782,180.50217353604336
55,1,1.079957113261703,0.2359295525736843,0.27698165570042244,0.0466230168383825,0.001997570880067633,25.31627951410151,154.7921734511543
56,1,0.9065190274561611,0.26541150135002656,0.25406428992849095,0.016078804744263285,0.0011310389835172885,15.27946356422905,156.70804440586517
57,1,0.41120508749717555,0.17743951824345,0.3235138561794518,0.05647323577297492,0.0005567913702144846,7.181587775976379,152.64115087769792
58,1,1.0508330589717971,0.1948649726709632,0.2851465252864165,0.05927550286517242,0.0008157492647977513,10.451920078143583,193.05047131062378
59,1,0.8666580400452925,0.19881871776968485,0.3092761892876181,0.02796500150918658,0.0006095899748395436,13.350685842313272,153.49293552058768
60,1,2.055983562103924,0.11568592999290826,0.3817723069067738,0.03525771388959954,0.0009861119105317687,11.675814766454376,195.198935751922
61,1,0.7512278027886626,0.1725975643684217,0.3143650759029663,0.0230951155197991,0.0007318868679851767,19.37376687954609,195.44113147041338
62,1,1.274521379723583,0.17495015277570447,0.3193508077112553,0.034678043413963924,0.0007178558512112393,26.672049404824644,164.55993380131068
63,1,1.343132734618063,0.2027971150350619,0.3599694203448656,0.048537789774920945,0.0005588513964358396,10.90824032591984,167.44953652155573
64,1,1.6034168843650725,0.19758948375144306,0.3760821057933612,0.012538282812768163,0.0007438980739481986,10.777202064319962,189.59272651741404
65,1,1.554346600051985,0.15762239479694312,0.35318363137447034,0.04854190678340667,0.001275183436927726,12.579309253150468,180.51528490677327
66,1,1.7557243895794463,0.20534992548499553,0.29161365983688725,0.05675171784285449,0.0006908961920387876,15.656498858207648,144.20925781185164
67,1,1.1880350648473161,0.16518101771612329,0.3327310337249023,0.0312740726006763,0.0012029878539375242,10.630887021487087,190.90714326342797
68,1,0.46247662588347166,0.14350457564762048,0.390755294196285,0.027369959191338437,0.0008417865288947521,4.862551325258931,145.08316531975638
69,1,1.1258427428109388,0.18597163030761918,0.31056298377816866,0.035322260670781744,0.0007982115951149656,10.761822514218238,163.07386565533142
70,1,1.064898609417025,0.38972268742104144,0.2933854309628493,0.03263323547550837,0.0004253392869202601,3.222602944573365,174.32442271115278
71,1,2.451638716640358,0.18671497617482785,0.3817636826885848,0.03486502806914937,0.0010024143866192818,6.496966721786033,160.91242695547314
72,1,0.6389053816463746,0.16831227616078837,0.311569436987925,0.03933158479965726,0.0005987667414792963,7.7909629033164824,143.10973037971812
73,1,0.03905026419555484,0.726661462820243,0.13222870818723134,0.04594572582802447,0.0009718861257666091,5.265445594202688,179.14224628304487
74,1,0.6703135716338758,0.15095595309267212,0.3478464107770987,0.03255576940563667,0.001239611772023201,6.803141192197533,178.693280019935
75,1,0.21200977764849202,0.19126136503541735,0.3006161535880229,0.04578701798753734,0.00242653858861709,9.518281232738467,159.54791820522584
76,1,0.9813476456790015,0.15255137448311565,0.3810632181803016,0.05194248244892107,0.0006704277495931712,6.043410434773062,144.31158768756592
77,1,0.4099580789447108,0.23884640909792793,0.3396411727512002,0.04111820668723128,0.0015891209468806133,8.752964640220863,175.0816094342984
78,1,2.1724554696068368,0.1237218083179584,0.40543047904045465,0.039870091184437045,0.004254304494865012,10.810319460922981,141.7531740932301
79,1,2.0231367099480244,0.09784573207353467,0.46211168898058214,0.04830031853933077,0.0009408003120397209,7.441672441236701,157.82480304059126
80,1,0.045451927121011516,0.6507537338236615,0.14474479661523232,0.03951205820583176,0.0010016943057849755,6.265077256852706,159.0520050551068
81,1,0.10318785412522535,0.4977079911825111,0.1625617259105761,0.06446589294781786,0.0008758017237306134,9.849948393114984,160.8629205449239
82,1,1.7052886294717966,0.1419721938744158,0.36034689798058583,0.04651378881045234,0.000360307167214487,17.257657837455973,189.8508847435661
83,1,0.06439515426063774,0.2683662392839301,0.21759961345173165,0.04215196376948786,0.0006907660906697219,3.373595539936616,156.75606945959677
84,1,0.6454376666782555,0.3900724109960729,0.22489670846220072,0.006572153722980353,0.0013712954940480737,9.048579148492326,147.31489556870332
85,1,0.6592022631408826,0.17408915086949833,0.3411245909433342,0.04073776078120457,0.0006649904613030884,8.269555210636435,185.51317145956205
86,1,2.7672743887418756,0.15824556714514057,0.35685249321712664,0.019167264294737626,0.0006643056822601572,9.281457669634111,156.83095116769883
87,1,1.5633407671399597,0.2774671884778884,0.26179921118385746,0.03625597828835065,0.0006329142373941612,11.659605173530009,194.6426581564381
88,1,1.8083895596791963,0.27433002354175423,0.27522760498640625,0.047416697899496,0.0011043448848342304,15.893442550588876,198.04490086586307
89,1,1.6702283790546903,0.2378470875533754,0.2937751750177679,0.04477039995633178,0.0008599951395534877,26.778362690158573,164.01270707033763
90,1,0.1437678175140746,0.34959784190448107,0.1833014608549226,0.03626757191301126,0.0006701239747309676,5.315385619837516,145.5280879263335
91,1,0.827920854531297,0.19949053629245747,0.29045726977746944,0.04526226656156439,0.0005003965556503883,10.115866045855153,160.67605852880195
92,1,1.5893728293380116,0.2735227126662912,0.25971561215700434,0.041642797530535465,0.00195084930422341,16.46340891351135,189.57875261072536
93,1,2.4373514480298963,0.1944072968973799,0.3122401894036111,0.07586458323936972,0.0008950827613714817,17.9590999928844,144.5477292435151
94,1,1.6148981667389837,0.14914067117282892,0.4144033386143854,0.04082966260951903,0.0014548165198288534,8.713376298417007,158.58212420995645
95,1,1.6068615215821125,0.19776878372589596,0.3193381942534375,0.03172285694692739,0.0010251431264654376,14.345136129969795,186.74886942204645
96,1,0.4226188050257793,0.2947246528620578,0.24934016780535295,0.04102519206562321,0.0006683324853380541,10.80320988677196,151.17346163000983
97,1,2.2965385084887426,0.1491466405232664,0.3688617733986511,0.03004181979358398,0.0013894462560351151,14.249244961828946,198.9887501426125
98,1,1.7362874842306828,0.20047473362674667,0.34337872774354805,0.02211176377442344,0.012498641822193159,8.82959150758479,167.86403211713687
99,1,1.1919666592893479,0.19041475683993442,0.2908589015100565,0.024199642846986353,0.0005136863051314017,15.168387302204465,140.79819113240669
100,1,1.1963646618540922,0.11598337611621219,0.4205341593924537,0.043988447245422835,0.0005694341424762622,5.0202528770796455,193.32257933375794
101,1,1.267080807931681,0.1774425166674116,0.3449685644965152,0.033634267201231374,0.0005642805063616017,18.16468156904879,148.7077083466775
102,1,0.7934093107597427,0.16517908525594954,0.3676004610180692,0.04697331102055616,0.0013587567957678856,6.446522436074922,148.8296146842546
103,1,0.4094408334792073,0.20733952930866095,0.2968180699422879,0.06578327019149396,0.0006731184438518364,8.531199588261867,164.7002674194419
104,1,0.44812212879876956,0.268632936361896,0.2727488685333659,0.04508949441272728,0.001574387767357237,4.1474206595841885,155.71342181890637
105,1,2.6691974541048102,0.13938761127965343,0.3920798726256306,0.05508055572457692,0.0007909715861589606,9.653056614338936,167.71893487419499
106,1,1.7939542610669252,0.21608398936557682,0.2734275369383659,0.05476683498191528,0.0014387029459604227,16.16179595321636,156.25649638716843
107,1,0.9009034499552931,0.15862134948344161,0.3759344854185557,0.04091467313499494,0.005546154012045792,5.326501347549837,187.66882321276188
108,1,1.1838996252632445,0.18592450245570857,0.32186541744475966,0.06634089769881885,0.0004904464231936654,11.976322736258027,187.57734763189683
109,1,1.7173205191575618,0.17688665565336242,0.3168058777898004,0.045736831393712235,0.001929045557622877,15.107264710811926,197.142020917671
110,1,1.4604371194580368,0.1551660794789459,0.339971836364445,0.027941646677793322,0.011913560468204947,12.32815721013908,152.62584217995837
111,1,2.1727580155899826,0.2532355824401026,0.2677611147765227,0.037808964882414954,0.0032586872109388403,30.605127789414855,173.42961287143075
112,1,0.6604358706476163,0.1605884101022468,0.3131389514635901,0.04709637850687172,0.003752087954322209,5.931274497681493,160.94225598456902
113,1,2.891887932686943,0.18898218667242497,0.33499001412747076,0.05689512516246765,0.0004811432622214623,15.26102176181279,192.30120254734274
114,1,1.1175645620084973,0.16189205887493935,0.3418462680320283,0.06299625761356933,0.0011274360441396916,12.446954249467558,141.85657761070178
115,1,1.5234074585151771,0.2591530376383706,0.26716089325614994,0.03742900992632859,0.003623911120631337,20.177236935741057,159.05248724771053
116,1,3.5933912042316036,0.14129449313539294,0.40684509701264787,0.039843923085833455,0.0011867712970611726,8.85445797812553,149.29326240998287
117,1,1.9869361239725662,0.16059352127726445,0.375510248506054,0.02746106645276313,0.0012914434267317439,12.659747755675399,189.3620221898899
118,1,0.9516801002774133,0.20395441964526725,0.3506625006470921,0.018113814926892124,0.0009893984819428412,13.021625755255002,169.57104571364655
119,1,0.5686545607923341,0.2551848197037584,0.2928806742550124,0.026239049924113692,0.0005815778395393993,8.672495145949366,167.17551182469248
120,1,0.16932729409426403,0.4521039229886836,0.20233081917209894,0.028515970692152018,0.0009561726763697253,5.863212692717241,182.7267916776905
121,1,1.439950485764507,0.1415026536745698,0.3517636432145564,0.07747111118521934,0.0008741600772640505,6.344850076928792,198.17189493767052
122,1,3.2160911284856555,0.14170159064036686,0.4073514621404114,0.006744967126374506,0.0005024481904865093,13.266002571778547,164.22986455353433
123,1,4.00075516928876,0.12324882630429636,0.4552946220721147,0.016571877690046588,0.0004424137086765906,10.784838464172536,173.0707102807645
124,1,0.28031716650729005,0.2914293062905282,0.23735231266774426,0.03932830708165159,0.0018299486920905546,9.264622524788455,159.3040347200837
125,1,3.7413858924363463,0.2050535728512544,0.3130482978518437,0.031452110776667874,0.000580677256276128,19.662779730333725,175.70845001203605
126,1,4.30148915659232,0.18870043699300112,0.3702892750836073,0.04114989079003305,0.0006080686528002157,13.483840801412114,160.1152723926641
127,1,1.427846004319684,0.14852548049681166,0.3917050130626842,0.058460380723573874,0.0005409525860321198,11.553398764929476,139.0615509418292
128,1,1.5157524933526862,0.15742760138531592,0.38355729027356683,0.0638405540560526,0.0005631256014056712,8.30298683474824,182.08432205591853
129,1,0.3212214794241247,0.2731419518814217,0.22046908870495985,0.030729927322815053,0.0015972018334536626,11.097933351254436,161.18670059661906
130,1,0.5325239707769069,0.2731056045734386,0.2479796569519268,0.045780966708741024,0.0007693826988602663,13.062729559068263,143.10862445462413
131,1,0.7025160186570957,0.24800437053547703,0.3009905871429072,0.05012801729203585,0.0012760045515136193,8.899097773042701,166.58387551683424
132,1,1.8082424440262204,0.15039596442306435,0.36037174419432777,0.034685893528226173,0.0003293370671821829,6.4954291033746765,149.70118392440122
133,1,0.8415045602960278,0.1738976040572895,0.31159691864336025,0.05026524440090327,0.000746648710690382,9.5944232572751,179.16425616920475
134,1,1.894187628164901,0.12107228868006034,0.4259446928345202,0.04127701553908676,0.0009650269580819717,8.154292359822833,147.52335490463872
135,1,1.7169509865557613,0.18020728532449348,0.32188031004372974,0.02913726801754663,0.00044663921617580087,13.65766037143062,177.33894547440264
136,1,1.4313448646096743,0.17023996266112124,0.35366077171626237,0.025696805914770644,0.000737113408396975,10.298802889744564,153.566342335046
137,1,0.4313942093924641,0.14785005108859686,0.3461761070647868,0.032817145870895494,0.00045175302638175534,6.424968755390683,173.93352870922476
138,1,1.777507104254269,0.19791135611206825,0.3238623302209624,0.02550993560077548,0.0015949420987999765,22.28554126705524,168.47894815971233
139,1,0.2919165533486881,0.17169037743074053,0.3249247078936242,0.030239907706379455,0.001295273403070231,6.881194578192244,193.1389196472657
140,1,0.5993415711236846,0.20391980571831184,0.30918965770535645,0.017947225515394953,0.0008672981319176173,12.798628265957031,170.66938509242078
141,1,2.242811955851407,0.17792080135761124,0.37218155744718845,0.048492883495181244,0.0006613796999248094,6.760551914621808,158.81263316569456
142,1,1.9206180936157646,0.1832700036049254,0.31761152796206976,0.04089002151516079,0.0005040841902941748,12.144615755748422,186.15303343113422
143,1,2.0101407319252536,0.23096782130674798,0.3296127925851278,0.042722292110937414,0.0005357942571534089,12.184232411766088,191.14635109930882
144,1,0.8060817389651075,0.19783801189665898,0.28230292182446814,0.050372263446151914,0.00042324983177129604,11.677086565525833,173.0997307572132
145,1,1.1218512308082174,0.20081040042576523,0.28535072045928245,0.03693609488816274,0.0006048320068904806,12.09859540952717,166.43616480186978
146,1,0.8842707708501032,0.19851042832220578,0.30620272563960427,0.042643208583036496,0.0010059851974782408,13.606734336463987,142.24107786235606
147,1,0.33639738072109915,0.1845880435057738,0.2782364586553363,0.06495913771061962,0.0004729586344328816,10.124525068440088,155.38897440320372
148,1,0.8611043620213197,0.3451138322841445,0.2520473202765197,0.05070341921246106,0.0007329952252956448,23.748714259084856,186.1702846758031
149,1,3.3450921634073656,0.2079110960134568,0.2923308628879922,0.03127469357777149,0.0006461490222083738,29.180486170801217,187.36379183739564
150,1,1.0732437483352801,0.17110322873097406,0.3678346467605945,0.04937819833243352,0.0007043044911709013,14.225472743641529,187.12041234603632
151,1,0.25883294226710324,0.2769392636956091,0.23583066537658587,0.04498501947892078,0.0008791043425328186,8.249325908798191,135.0551926080829
152,1,0.6570868917472639,0.16661778448951722,0.3706959049210423,0.019444236969040622,0.000921466468116024,9.068219975556726,185.3321162987706
153,1,0.46908691729499497,0.3314146860623492,0.23837154141471706,0.049561926923698194,0.0009442786847719533,3.8803055719716872,167.51178988935115
154,1,0.08431815270537239,0.43509557549200817,0.1783096416240253,0.03696984770222284,0.00039554684117016275,5.896677035172646,167.31857985895954
155,1,2.1610548495692887,0.21353768527412853,0.3224094774975349,0.031749513704428675,0.0008165743155103991,25.2356872992123,144.121521975985
156,1,0.28735636652882923,0.21624191412100177,0.27274792650117746,0.035098562460232026,0.0010286967585281662,13.870193160312134,192.10507013591456
157,1,0.026273239263394824,0.5420408078236071,0.15421708804063897,0.011435118498184734,0.00027247033574872296,5.617115688375525,186.23459270984844
158,1,2.8385195300305037,0.11786126764584806,0.45133225878761535,0.004254289430940444,0.0008339380585277296,8.092758792732663,168.29254728674596
159,1,0.5960988467030499,0.2906227695017425,0.2571648589117986,0.03283525350059316,0.003343407115439438,24.297552921307556,165.08819420514598
160,1,3.063194891157079,0.1297594067170413,0.4366321128543115,0.03470234449078985,0.0008130439512139143,4.867923820692161,176.3668856989197
161,1,1.1100789246986194,0.17501289987502733,0.3144384314631373,0.024277165784404676,0.0004931431184239534,4.812771248553872,184.25113720910724
162,1,1.205445746335958,0.29025131776262314,0.2725161100742857,0.02076336415666444,0.0018167650484298046,9.3335792576147,181.5586149645843
163,1,1.850392100718926,0.2550770749280367,0.27396601228985934,0.012876511163301931,0.0007477363899574983,9.33609947319908,148.79365481403607
164,1,1.5398113417355395,0.17657075651866883,0.3555435406443141,0.05594177997933723,0.0009377434086380839,9.139983104217087,156.44563105042343
165,1,1.5874209255699756,0.2502797893381787,0.30071720792267215,0.024870522422731692,0.0017821770082605377,5.877041486247498,153.29204918613425
166,1,0.0004893441195957943,0.7664239562787727,0.13301505476839817,0.03725749405661018,0.000758608850768006,11.980089145792633,136.52949164370298
167,1,0.6477603122648357,0.1365278514406313,0.3868128489615265,0.02626613182603472,0.0005781480411399578,8.836428446847261,163.60236161960552
168,1,2.58412224079512,0.11110967287707599,0.4445115114657794,0.06463942560777752,0.001594577639073946,5.609638607866632,196.8656111991471
169,1,0.4128195059119849,0.1638436646926567,0.3447789558132893,0.039975296549233,0.007403475363310601,4.528673063208192,190.8762417578339
170,1,0.5670760528694191,0.20635378989054065,0.31838687920115494,0.03679527643597506,0.0013024669902746355,8.166131448792681,175.33651448728256
171,1,0.8162377303408114,0.15002204908249,0.3711354166974816,0.02898980347631015,0.000481169620927887,4.261025757063324,181.6655759085798
172,1,0.00786120681805566,0.5274917336744769,0.14580463098888444,0.00042197150301023605,0.0008566865687652773,6.940375664935315,184.45054936744378
173,1,1.4399377448009814,0.19529569906022193,0.3559985688816637,0.0121059978988763,0.0005993030458276187,7.977695120559819,145.6511263329696
174,1,1.4571587402694985,0.27791962009534693,0.27395569740175896,0.03304703440085601,0.00039619136142284055,12.783465732085135,189.43694532627947
175,1,1.1394669974842282,0.17265674014986251,0.3420448933773497,0.05437929488797139,0.0010059476146744631,9.100343915496062,163.33178642161513
176,1,3.4530431531340704,0.16382562712956605,0.35484509046095747,0.052872611352508314,0.000793757319007383,19.240693969867134,187.58057056921928
177,1,2.165242042997805,0.1500286376243748,0.37114347200745523,0.050986286569683424,0.0008563534637858902,13.019757458271634,150.60520733635286
178,1,1.7685526712267312,0.15371038854866012,0.3835028714126222,0.030437269545634152,0.0005955358239894604,8.508387092552631,178.98820251499362
179,1,1.18369911748163,0.17186891057410808,0.305447886097702,0.05977881119192892,0.0008984034985575999,14.962438993463838,177.09498209713055
180,1,3.0905306514675157,0.16727657934568366,0.34793043373851873,0.03061825335386851,0.0012188244073065681,6.861048523981333,171.7068847416514
181,1,1.5427224436903353,0.14886969478170492,0.3767852938621568,0.03783444239836786,0.00045194124975811895,7.336930441492223,184.27662523203026
182,1,2.6593034014647783,0.12277664309847745,0.3909336820127777,0.019186594490017365,0.0006811578487688626,12.823093672449382,171.4013078990985
183,1,0.45073703655762876,0.20571437792824276,0.2791125206633958,0.042571822945956815,0.00043691457904119146,8.53649735661688,169.79534080603273
184,1,3.581623134390429,0.1624581362618081,0.3853855268927073,0.027086202607821963,0.00043654944255717043,9.965912294570252,174.72655108818267
185,1,0.7213572128536841,0.1461002267347596,0.3662140835876919,0.03043867915678871,0.0009153100136461678,11.43605945610925,143.5901322225224
186,1,0.23929220838105078,0.36359637117582,0.19416905108578789,0.004375339835515725,0.009303224632278931,3.7447962304990536,167.27019394331904
187,1,0.436680471369676,0.2228448733586704,0.2876655552951309,0.03489329244210783,0.0010116742152129327,6.817107829989533,182.22429512226287
188,1,4.195377402555361,0.17630044341888257,0.36334607556284576,0.04032415083448686,0.00037124696660629445,14.340494497390377,150.565442302196
189,1,0.2697943537486089,0.2906719689287811,0.22014645598601745,0.031156153873866374,0.0005071560432261268,10.773756113210819,186.41855840894968
190,1,1.167137308646854,0.18343146235050425,0.33854902865839925,0.031689807671609185,0.0005346249095834863,19.92053363578344,141.68388537316773
191,1,0.08306211927162827,0.20956918601287722,0.2700941295040867,0.048745875390911395,0.001123224168234633,3.9389851711637913,147.6528872526618
192,1,0.6327790377371746,0.24370674451949262,0.28572294586490943,0.06522198183459936,0.0012176361766227275,3.741979166304745,154.54568052642566
193,1,0.02228522299526175,0.4591925333983321,0.15301664818872993,0.01633805017088289,0.0014599756800326117,5.138551227601994,180.09157962240735
194,1,1.9166624860959818,0.1948878957591683,0.3254351762318752,0.03674213278551168,0.000531701707244501,16.777343435713767,157.98465703516126
195,1,3.1391193338231287,0.14036198766858582,0.4075197860970658,0.037030091840210264,0.0005405436399746061,11.522133342740084,148.30385322413892
196,1,3.6936820168130726,0.13786575898679437,0.42286620193407004,0.058501303162843354,0.0019220218645604153,8.577188551351586,146.1587541531679
197,1,0.17741109058984733,0.20330078362962434,0.2935707701774008,0.019676023284469088,0.0006753056006996277,2.0065354088075544,175.88714214441953
198,1,0.16172780900613612,0.3119168749816064,0.22227155731501583,0.05102342785400564,0.0003872866256905441,5.805246055278206,159.1815562340318
199,1,1.3544570458729281,0.16537893517583807,0.34450801526683505,0.053918289751250445,0.0004831142326179016,8.723684309535958,193.9000103471856
200,1,0.9346811533954715,0.13973941167022588,0.3669907423611911,0.035944906008796226,0.0009237687581738835,3.542689620724098,158.13933986389225
201,1,0.8645406725007556,0.3028209244465119,0.270187906349459,0.036025936097298344,0.00047676351479516613,9.404053276335015,169.85922345320358
202,1,2.7221456555956625,0.20084460243905067,0.30644793980547413,0.033155972660852406,0.0010454080779001944,20.783430376821773,186.5657960680441
203,1,1.038351620078496,0.21195295654327515,0.282041303937453,0.03200611298799365,0.0010923505620740906,14.37407944911342,146.1239755249438
204,1,0.4871957453970921,0.2863229092606693,0.2719773008866578,0.05850084456139143,0.002221104473748918,5.037044862303816,153.42484835406233
205,1,2.11138687081366,0.13726037431233587,0.41824257929523134,0.05114370212369431,0.0013507366019320738,8.0411548494937,162.66067386016917
206,1,0.1256403574842414,0.47633514357659723,0.18706699766967325,0.030366750298635968,0.0009720083270913154,10.692479399321233,152.66558394465432
207,1,2.0694638898838296,0.22513505501004138,0.2988351046967627,0.02748082318882663,0.000383564895219641,16.97443522624671,142.660925987194
208,1,4.154625296336894,0.1597217807513877,0.3651902642413484,0.028297370219691365,0.014934121147642575,17.174863365545058,136.6316965450095
209,1,1.1877412955228575,0.23030764629771827,0.2888495623627821,0.06251420487591529,0.0026714936886444054,6.221342163031322,165.270349582131
210,1,3.0236398760234935,0.23782241370231674,0.3001068018638543,0.04348482381705041,0.0005661889244831318,28.332586764705805,158.53794498884218
211,1,7.062330746188117e-5,0.5909015776466285,0.13379356584173868,0.03191869500199768,0.0011068862324947295,9.704640706634448,188.9448547736743
